source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Portugal,ELEVEN SPORTS 3 BACKUP,1,ELEVEN SPORTS 3 HD (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORTS 4 BACKUP,1,ELEVEN SPORTS 4 HD (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORTS 6 BACKUP,1,ELEVEN SPORTS 6 HD (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,EURONEWS,1,EURONEWS .c,Haber,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,EUROSPORT 2 BACKUP,1,EUROSPORT 2 (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,FASHIONTV,1,FASHIONTV .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,FUEL TV BACKUP,1,FUEL TV (BACKUP) .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,HBO 2,1,HBO 2 .c,Film,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,HBO PORTUGAL,1,HBO PORTUGAL .c,Film,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,HGTV,1,HGTV .c,Yasam,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,JIM JAM,1,JIM JAM .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,KANUCA TV,1,KANUCA TV .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,KOMBAT SPORT BACKUP,1,KOMBAT SPORT (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,LOCAL VISAO,1,LOCAL VISÃO .c,Ulusal,PT,Portugal,https://i.imgur.com/IxU1pnb.png,iptv-org-exact,1.100,LocalVisaoTV.pt,LocalVisao TV,PT,Portugal,,,,,,,,,,
Portugal,MCM TOP,1,MCM TOP .c,Muzik,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MEO VIDEOCLUBE,1,MEO VIDEOCLUBE .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MEZZO,1,MEZZO .c,Muzik,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MEZZO LIVE,1,MEZZO LIVE .c,Muzik,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MOTO GP,1,MOTO GP HD .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MOTORVISION,1,MOTORVISION .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MOTORVISION BACKUP,1,MOTORVISION (BACKUP) .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MOTORVISION TV,1,MOTORVISION TV .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MTV 00S,1,MTV 00S .c,Muzik,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,MTV LIVE,1,MTV LIVE .c,Muzik,PT,Portugal,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/MTV_2021_%28brand_version%29.svg/960px-MTV_2021_%28brand_version%29.svg.png,iptv-org-exact,1.100,MTV.fi,MTV,FI,Finland,entertainment,http://www.musictelevision.fi/,,,,,,,,
Portugal,NAT GEO,1,NAT GEO .c,Belgesel,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,NBA TV,1,NBA TV .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,NICK JUNIOR,1,NICK JUNIOR .c,Cocuk,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,OPTO,1,OPTO .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,PANDA BIGGS,1,PANDA BIGGS .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,PATRULHA PATA,1,PATRULHA PATA .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,PFC,1,PFC .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,PFC BACKUP,1,PFC (BACKUP) .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,PORTO CANAL BACKUP,1,PORTO CANAL (BACKUP) .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,RECORD TV,1,RECORD TV .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,RTP ARENA,1,RTP ARENA .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,SANTIAGO DOS MARES,1,SANTIAGO DOS MARES .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,SAUDE PLUS,1,SAUDE+ .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,SIC INTERNACIONAL,1,SIC INTERNACIONAL .c,Ulusal,PT,Portugal,https://i.imgur.com/H0ZiaUd.png,iptv-org-exact,1.100,SICInternacional.pt,SIC Internacional,PT,Portugal,,https://www.sic.pt/internacional,,,,,,,,
Portugal,SPORT TV 4 BACKUP,1,SPORT TV 4 (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
