source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Albania,D FILMA24 GJERMAN,1,D FILMA24 GJERMAN .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 HORROR,1,D FILMA24 HORROR .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 ITALIAN,1,D FILMA24 ITALIAN .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 KOMEDI,1,D FILMA24 KOMEDI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 LUFTE,1,D FILMA24 LUFTE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 NETFLIX,1,D FILMA24 NETFLIX .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 RUSE,1,D FILMA24 RUSE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 SHQIP,1,D FILMA24 SHQIP .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 TURK,1,D FILMA24 TURK .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 WESTERN,1,D FILMA24 WESTERN .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK ASHKALI,1,DARK ASHKALI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK CKA KA SHPIA,1,DARK CKA KA SHPIA .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK DELUXE,1,DARK DELUXE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK FAMILY,1,DARK FAMILY .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK FANTAZY,1,DARK FANTAZY .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK FARA E FLLIQT,1,DARK FARA E FLLIQT .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK FESTIVE 1,1,DARK FESTIVE 1 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK FESTIVE 2,1,DARK FESTIVE 2 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK FESTIVE 3,1,DARK FESTIVE 3 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK FESTIVE 5,1,DARK FESTIVE 5 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK GEZUAR,1,DARK GEZUAR .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK GOLD,1,DARK GOLD .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK HINDI,1,DARK HINDI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK HITET SHQIP,1,DARK HITET SHQIP .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK INSTRUMENTALE INT,1,DARK INSTRUMENTALE INT .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK KAFENEJA JONE,1,DARK KAFENEJA JONE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK KOMEDY,1,DARK KOMEDY .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK KRYETARI I MIRE ME SHOK,1,DARK KRYETARI I MIRE ME SHOK .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK MIXHA BIB,1,DARK MIXHA BIB .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK MUSIC,1,DARK MUSIC .c,Muzik,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK NETFLIX 1,1,DARK NETFLIX 1 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK NETFLIX 3,1,DARK NETFLIX 3 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK NETFLIX 4,1,DARK NETFLIX 4 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK POPULLORE,1,DARK POPULLORE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK PRIME 2,1,DARK PRIME 2 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK PRIME 4,1,DARK PRIME 4 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK STUPCAT EGJELI,1,DARK STUPCAT EGJELI .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK STUPCAT SKECE,1,DARK STUPCAT SKEÇE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK TALLAVA,1,DARK TALLAVA .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DARK UJQIT,1,DARK UJQIT .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DASMA TV,1,DASMA TV .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DIELLI,1,DIELLI .s,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DIVA,1,DIVA .s,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DOCUBOX,1,DOCUBOX .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,DRITA TV,1,DRITA TV .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,EHSAAN TV 720P,1,EHSAAN TV (720P) .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,ELKALEM TV,1,ELKALEM TV .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,EPISODE,1,EPISODE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,EURO AL,1,EURO AL .s,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,EURO FILM 1,1,EURO FILM 1 .s,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,EURONEWS,1,EURONEWS .c,Haber,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA AKTION,1,FALCON CINEMA AKTION .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA COMEDY,1,FALCON CINEMA COMEDY .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA DRAMA,1,FALCON CINEMA DRAMA .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA GOLD,1,FALCON CINEMA GOLD .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA GOLD 2,1,FALCON CINEMA GOLD 2 .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,FALCON CINEMA HORROR,1,FALCON CINEMA HORROR .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
