source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Turkey,TON TV,1,TON TV .c,Ulusal,TR,Turkey,https://i.imgur.com/f0Soeob.png,iptv-org-exact,1.100,TonTV.tr,Ton TV,TR,Turkey,,https://www.tontv.com.tr/,,,,,,,,
Turkey,TRABZON HABER 61 TV,1,TRABZON HABER 61 TV HD .b,Haber,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TRANSFORMERS,1,TRANSFORMERS .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TROL AVCILARI,1,TROL AVCILARI .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TRT KURD,1,4K TR: TRT KURD .b,Ulusal,TR,Turkey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/TRT_Kurd%C3%AE_logo.svg/960px-TRT_Kurd%C3%AE_logo.svg.png,iptv-org-fuzzy,0.955,TRTKurdi.tr,TRT Kurdi,TR,Turkey,,https://trtkurdi.com.tr/,,,,,,,,
Turkey,TRT M Z K,1,4K TR: TRT M Z K .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TRT T RK,1,4K TR: TRT T RK .b,Ulusal,TR,Turkey,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/TRT_T%C3%BCrk_logo.svg/960px-TRT_T%C3%BCrk_logo.svg.png,iptv-org-fuzzy,0.856,TRTTurk.tr,TRT Turk,TR,Turkey,,https://www.trtturk.com.tr/,,,,,,,,
Turkey,TRT2,1,TRT2 RAW .b,Ulusal,TR,Turkey,https://i.imgur.com/iOCQdyD.png,iptv-org-exact,1.100,TRT2.tr,TRT 2,TR,Turkey,,https://www.trt2.com.tr/,,,,,,,,
Turkey,TUNCELI DERSIM 62 TV,1,TUNCELI DERSIM 62 TV .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TURKASAT KEMAL SUNAL,1,TURKASAT KEMAL SUNAL .c,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
