source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Italy,OL3 RADIO,1,OL3 RADIO .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,PESCA,1,PESCA .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,PRIMO CANALE,1,PRIMO CANALE .s,Ulusal,IT,Italy,https://i.imgur.com/eunZ2Sa.png,iptv-org-exact,1.100,Primocanale.it,Primocanale,IT,Italy,,,,,,,,,,
Italy,PRIMOCANALE,1,PRIMOCANALE .c,Ulusal,IT,Italy,https://i.imgur.com/eunZ2Sa.png,iptv-org-exact,1.100,Primocanale.it,Primocanale,IT,Italy,,,,,,,,,,
Italy,QVC ITALIA,1,QVC ITALIA .c,Alisveris,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RADIO 51,1,RADIO 51 .s,Ulusal,IT,Italy,https://i.imgur.com/UupkBt6.png,iptv-org-exact,1.100,Radio51TV.it,Radio 51 TV,IT,Italy,,,,,,,,,,
Italy,RAI,1,RAI 4K .c,Ulusal,IT,Italy,https://i.imgur.com/O1K1fv4.png,iptv-org-exact,1.100,Rai4K.it,Rai 4K,IT,Italy,,http://www.rai.it/,,,,,,,,
Italy,RAI ITALIA,1,RAI ITALIA .c,Ulusal,IT,Italy,https://i.imgur.com/1nN4rEP.png,iptv-org-exact,1.100,RaiItalia.it,Rai Italia,IT,Italy,,http://www.raitalia.it/,,,,,,,,
Italy,RAKUTEN FAMILY,1,RAKUTEN FAMILY .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RDS SOCIAL,1,RDS SOCIAL .s,Ulusal,IT,Italy,https://i.imgur.com/bxGvE8C.png,iptv-org-exact,1.100,RDSSocialTV.it,RDS Social TV,IT,Italy,,https://www.rds.it/rds-social-tv,,,,,,,,
Italy,RDS SOCIAL TV,1,RDS SOCIAL TV .c,Ulusal,IT,Italy,https://i.imgur.com/bxGvE8C.png,iptv-org-exact,1.100,RDSSocialTV.it,RDS Social TV,IT,Italy,,https://www.rds.it/rds-social-tv,,,,,,,,
Italy,REGGIO TV,1,REGGIO TV .c,Ulusal,IT,Italy,https://i.imgur.com/cEwJkRV.png,iptv-org-exact,1.100,ReggioTV.it,ReggioTV,IT,Italy,,,,,,,,,,
Italy,RETE ORO,1,RETE ORO .c,Ulusal,IT,Italy,https://i.imgur.com/3oYiBSz.png,iptv-org-exact,1.100,ReteOro.it,Rete Oro,IT,Italy,,https://www.reteoro.tv/,,,,,,,,
Italy,RETE VENETA,1,RETE VENETA .c,Ulusal,IT,Italy,https://upload.wikimedia.org/wikipedia/it/d/df/Logo_Rete_Veneta.png,iptv-org-exact,1.100,Reteveneta.it,Reteveneta,IT,Italy,,,,,,,,,,
Italy,RETEBIELLA TV,1,RETEBIELLA TV .c,Ulusal,IT,Italy,https://i.imgur.com/I4OVxIb.png,iptv-org-exact,1.100,ReteBiellaTV.it,Rete Biella TV,IT,Italy,,,,,,,,,,
Italy,RMC 101,1,RMC 101 .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RTC TELECALABRIA,1,RTC TELECALABRIA .c,Ulusal,IT,Italy,https://i.imgur.com/NnFopuS.png,iptv-org-exact,1.100,RTCTelecalabria.it,RTC Telecalabria,IT,Italy,,,,,,,,,,
Italy,RTM TV,1,RTM TV .c,Ulusal,IT,Italy,https://i.imgur.com/RNdcP2J.png,iptv-org-exact,1.100,RTMPlus.cz,RTM+,CZ,Czech Republic,,http://www.rtmplus.cz/,,,,,,,,
Italy,RTP RETE TELEVISIVA,1,RTP (RETE TELEVISIVA) .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RTR 99 TV,1,RTR 99 TV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RTTR,1,RTTR .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RTTR TV,1,RTTR TV .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RTV SAN MARINO,1,RTV SAN MARINO .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,RTV SAN MARINO SPORT,1,RTV SAN MARINO SPORT .s,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,SAN MARINO RTV,1,SAN MARINO RTV .c,Ulusal,IT,Italy,https://i.imgur.com/ZJSWusT.png,iptv-org-exact,1.100,SanMarinoRTV.sm,San Marino RTV,SM,San Marino,,https://www.sanmarinortv.sm/,,,,,,,,
Italy,SKY CINEMA ACTION BACKUP,1,SKY CINEMA ACTION (BACKUP) .s,Film,IT,Italy,,,,,,,,,,,,,,,,,
Italy,SKY CINEMA UNO PLUS 24,1,SKY CINEMA UNO +24 .s,Film,IT,Italy,,,,,,,,,,,,,,,,,
Italy,SKY INVESTIGATION,1,SKY INVESTIGATION .c,Ulusal,IT,Italy,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Sky_Investigation.svg/960px-Sky_Investigation.svg.png,iptv-org-exact,1.100,SkyInvestigation.it,Sky Investigation,IT,Italy,,https://www.sky.it/,,,,,,,,
Italy,SKY SUPER TENNIS,1,SKY SUPER TENNIS .s,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,SKYSHOWTIME 1,1,SKYSHOWTIME 1 .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,STAR CHANNEL,1,STAR CHANNEL .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,STEREO 5 TV,1,STEREO 5 TV .c,Ulusal,IT,Italy,https://i.imgur.com/sCDcYFW.png,iptv-org-exact,1.100,Stereo5TV.it,Stereo 5 TV,IT,Italy,,,,,,,,,,
Italy,SUPER TV BRESCIA,1,SUPER TV BRESCIA .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,SUPERSIX LOMBARDIA,1,SUPERSIX LOMBARDIA .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TELE ABRUZZO,1,TELE ABRUZZO .c,Ulusal,IT,Italy,https://i.imgur.com/XymK2PR.png,iptv-org-exact,1.100,TeleAbruzzo.it,Tele Abruzzo,IT,Italy,,,,,,,,,,
Italy,TELE FRIULI,1,TELE FRIULI .s,Ulusal,IT,Italy,https://i.imgur.com/He3uCs6.png,iptv-org-exact,1.100,Telefriuli.it,Telefriuli,IT,Italy,,,,,,,,,,
Italy,TELE LIGURIA SUD,1,TELE LIGURIA SUD .c,Ulusal,IT,Italy,https://i.imgur.com/OxgSGUW.png,iptv-org-exact,1.100,TeleLiguriaSud.it,Tele Liguria Sud,IT,Italy,,https://www.teleliguriasud.it/,,,,,,,,
Italy,TELE PAVIA,1,TELE PAVIA .c,Ulusal,IT,Italy,https://upload.wikimedia.org/wikipedia/commons/6/66/LOGO_telePAVIA.png,iptv-org-exact,1.100,Telepavia.it,Telepavia,IT,Italy,,,,,,,,,,
Italy,TELE TRICOLORE,1,TELE TRICOLORE .s,Ulusal,IT,Italy,https://i.imgur.com/GajzIN6.png,iptv-org-exact,1.100,Teletricolore.it,Teletricolore,IT,Italy,,,,,,,,,,
Italy,TELE TUSCIASABINA 2000,1,TELE TUSCIASABINA 2000 .c,Ulusal,IT,Italy,https://i.imgur.com/cfexNL9.png,iptv-org-exact,1.100,TeleTusciaSabina2000.it,TeleTusciaSabina 2000,IT,Italy,,,,,,,,,,
Italy,TELE VENEZIA,1,TELE VENEZIA .s,Ulusal,IT,Italy,https://i.imgur.com/RG4o4Ni.png,iptv-org-exact,1.100,TeleVenezia.it,TeleVenezia,IT,Italy,,,,,,,,,,
Italy,TELEARENA,1,TELEARENA .c,Ulusal,IT,Italy,https://i.imgur.com/cTmsGJD.png,iptv-org-exact,1.100,TeleArena.it,TeleArena,IT,Italy,,https://www.telearena.it/,,,,,,,,
Italy,TELEBELLUNO,1,TELEBELLUNO .c,Ulusal,IT,Italy,https://i.imgur.com/jHzI1JP.png,iptv-org-exact,1.100,Telebelluno.it,Telebelluno,IT,Italy,,https://www.telebelluno.it/,,,,,,,,
Italy,TELEBOARIO,1,TELEBOARIO .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TELECITTA,1,TELECITTA .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TELECOLOR,1,TELECOLOR .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,TELEFOGGIA,1,TELEFOGGIA .c,Ulusal,IT,Italy,https://i.imgur.com/ImvO2rV.png,iptv-org-exact,1.100,Telefoggia.it,Telefoggia,IT,Italy,,,,,,,,,,
Italy,TELEMIA,1,TELEMIA .c,Ulusal,IT,Italy,https://upload.wikimedia.org/wikipedia/commons/a/a6/Telemia.png,iptv-org-exact,1.100,TeleMia.it,TeleMia,IT,Italy,,https://www.telemia.it/,,,,,,,,
Italy,TELEMISTRETTA,1,TELEMISTRETTA .c,Ulusal,IT,Italy,https://i.imgur.com/BLhvyEi.png,iptv-org-exact,1.100,TeleMistretta.it,TeleMistretta,IT,Italy,,https://www.telemistretta.it/,,,,,,,,
